Country,State,Observation Date,Clouds,Precipitation,Temperature (F),Number Seen in 10 s,Different Colors,Location,Grassy,Is the Grass Mowed?,Fertilized,Weed Killer,Pesticides
US,KS,5/17/12 4:15,Clear,None,87,2,3,Rural: forest,NULL,Weekly,No,No,Trees
US,TN,5/17/12 21:30,Clear,None,70,3,2,Suburban/rural mix,Yes,Weekly,No,No,No
US,TN,5/18/12 20:00,Partly cloudy,None,79,4,1,Suburban/rural mix,Yes,Weekly,No,No,No
US,AL,5/17/12 20:00,Partly cloudy,None,79,4,1,Suburban/rural mix,NULL,1-2 times a month,I don't know,No,No
US,AL,5/25/12 19:30,Partly cloudy,None,82,4,1,Suburban/rural mix,NULL,1-2 times a month,I don't know,No,No
US,NJ,6/10/12 21:00,Partly cloudy,None,78,4,1,Rural: forest,Yes,1-2 times a month,No,No,No
US,IL,7/1/12 21:00,Clear,None,87,4,>3,Suburban/rural mix,Yes,Weekly,Yes,I don't know,I don't know
US,IL,7/1/12 21:00,Clear,None,91,4,>3,Suburban/rural mix,Yes,Weekly,Yes,I don't know,I don't know
US,IL,7/5/12 21:00,Partly cloudy,None,97,2,1,Suburban/rural mix,Yes,Weekly,Yes,I don't know,I don't know
US,IL,7/8/12 21:00,Clear,None,95,2,1,Suburban/rural mix,Yes,Weekly,Yes,I don't know,I don't know
US,IL,7/14/12 20:00,Clear,None,91,0,0,Suburban/rural mix,Yes,Weekly,Yes,I don't know,I don't know
US,IL,7/22/12 22:45,Clear,None,77,0,0,Suburban/rural mix,Yes,Weekly,Yes,I don't know,I don't know
US,IL,7/29/12 21:45,Clear,None,81,0,0,Suburban/rural mix,Yes,Weekly,Yes,I don't know,I don't know
US,IL,7/31/12 21:30,Clear,None,83,0,0,Suburban/rural mix,Yes,Weekly,Yes,I don't know,I don't know
US,IL,8/5/12 21:00,Clear,None,76,0,0,Suburban/rural mix,Yes,Weekly,Yes,I don't know,I don't know
US,IL,8/12/12 20:00,Clear,Misty,72,0,0,Suburban/rural mix,Yes,Weekly,Yes,I don't know,I don't know
US,IL,8/13/12 21:00,Clear,None,76,0,0,Suburban/rural mix,Yes,Weekly,Yes,I don't know,I don't know
US,KS,5/18/12 21:00,Clear,None,83,3,1,Suburb,Yes,Weekly,Yes,Yes,Lawn
US,MN,5/19/12 0:00,Clear,None,83,1,1,Suburban/rural mix,Yes,Weekly,No,No,No
US,MI,5/19/12 21:15,Clear,None,84,3,1,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,MI,5/26/12 21:45,Partly cloudy,None,86,4,1,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,MI,6/9/12 21:45,Clear,None,80,5,1,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,MI,6/16/12 22:15,Partly cloudy,None,80,5,1,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,MI,6/23/12 22:00,Clear,None,80,5,1,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,MI,6/30/12 21:45,Partly cloudy,Misty,81,4,2,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,MI,7/7/12 21:45,Clear,None,79,5,1,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,MA,5/26/12 21:30,Partly cloudy,None,66,3,2,Suburban/rural mix,Yes,No,No,No,No
US,IL,5/24/12 20:30,Partly cloudy,None,88,2,>3,Suburban/rural mix,NULL,Weekly,I don't know,No,I don't know
US,IL,6/7/12 21:00,Clear,None,74,3,>3,Suburban/rural mix,NULL,Weekly,I don't know,No,I don't know
US,IL,6/9/12 22:30,Clear,None,70,4,1,Suburban/rural mix,NULL,Weekly,I don't know,No,I don't know
US,PA,5/21/12 20:45,Partly cloudy,Misty,63,2,1,Suburb,Yes,Weekly,Yes,Yes,Lawn
US,PA,6/2/12 20:45,Clear,None,66,4,3,Suburb,Yes,Weekly,Yes,Yes,Lawn
US,VA,5/15/12 19:45,Clear,None,70,2,1,Suburb,Yes,Weekly,I don't know,I don't know,Lawn
US,VA,6/10/12 21:15,Clear,None,85,2,1,Suburb,Yes,Weekly,I don't know,I don't know,Lawn
US,VA,6/11/12 20:30,Cloudy,None,76,4,1,Suburb,Yes,Weekly,I don't know,I don't know,Lawn
US,VA,6/23/12 20:30,Partly cloudy,None,82,4,1,Suburb,Yes,Weekly,I don't know,I don't know,Lawn
US,IL,5/20/12 22:15,Partly cloudy,Light rain,75,0,0,Suburban/rural mix,Yes,Weekly,No,No,No
US,IL,5/25/12 22:00,Partly cloudy,None,80,3,1,Suburban/rural mix,Yes,Weekly,No,No,No
US,IL,6/6/12 22:00,Clear,None,85,4,1,Suburban/rural mix,Yes,Weekly,No,No,No
US,IL,6/15/12 21:30,Clear,None,90,3,1,Suburban/rural mix,Yes,Weekly,No,No,No
US,IL,7/22/12 19:15,Clear,None,85,3,1,Suburban/rural mix,Yes,Weekly,No,No,No
US,IL,7/28/12 22:00,Clear,None,79,3,1,Suburban/rural mix,Yes,Weekly,No,No,No
US,IL,8/12/12 22:00,Clear,None,82,3,1,Suburban/rural mix,Yes,Weekly,No,No,No
US,IL,8/21/12 22:00,Clear,None,80,0,0,Suburban/rural mix,Yes,Weekly,No,No,No
US,SC,6/3/12 20:30,Clear,None,72,5,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,No
US,SC,6/12/12 21:00,Cloudy,Light rain,75,4,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,No
US,VT,5/20/12 22:00,Clear,None,64,4,1,Agricultural,Yes,1-2 times a month,No,No,No
US,IL,5/23/12 21:15,Clear,None,70,4,2,Suburban/rural mix,Yes,Weekly,No,No,No
US,IL,6/5/12 21:30,Partly cloudy,None,70,5,2,Suburban/rural mix,Yes,Weekly,No,No,No
US,IL,6/7/12 22:00,Partly cloudy,None,70,5,2,Suburban/rural mix,Yes,Weekly,No,No,No
US,IL,6/10/12 21:00,Partly cloudy,None,70,5,2,Suburban/rural mix,Yes,Weekly,No,No,No
US,IL,7/7/12 21:00,Cloudy,None,97,3,1,Suburban/rural mix,Yes,Weekly,No,No,No
US,IL,7/10/12 21:30,Partly cloudy,None,80,3,1,Suburban/rural mix,Yes,Weekly,No,No,No
US,PA,6/19/12 21:15,Partly cloudy,None,81,5,2,Rural: forest,Yes,Weekly,No,No,No
US,PA,6/7/13 21:00,Cloudy,None,60,3,1,Rural: forest,Yes,Weekly,No,No,No
US,CT,5/29/12 20:30,Clear,None,77,0,0,Rural: forest,Yes,1-2 times a month,No,No,No
US,CT,6/4/12 20:30,Cloudy,Misty,61,0,0,Rural: forest,Yes,1-2 times a month,No,No,No
US,CT,6/10/12 21:00,Partly cloudy,None,67,1,1,Rural: forest,Yes,1-2 times a month,No,No,No
US,CT,6/20/12 21:15,Clear,None,80,4,2,Rural: forest,Yes,1-2 times a month,No,No,No
US,CT,7/1/12 21:00,Clear,None,72,4,1,Rural: forest,Yes,1-2 times a month,No,No,No
US,CT,7/9/12 21:00,Partly cloudy,None,70,4,1,Rural: forest,Yes,1-2 times a month,No,No,No
US,IL,5/23/12 20:45,Clear,None,75,2,1,Suburb,Yes,Weekly,Yes,Yes,Lawn
US,IL,5/30/12 20:45,Partly cloudy,None,65,0,0,Suburb,Yes,Weekly,Yes,Yes,Lawn
US,IL,6/6/12 20:45,Partly cloudy,None,85,0,0,Suburb,Yes,Weekly,Yes,Yes,Lawn
US,IL,6/13/12 20:45,Partly cloudy,None,85,0,0,Suburb,Yes,Weekly,Yes,Yes,Lawn
US,IL,6/20/12 20:45,Clear,None,87,0,0,Suburb,Yes,Weekly,Yes,Yes,Lawn
US,IL,6/27/12 20:45,Partly cloudy,None,86,0,0,Suburb,Yes,Weekly,Yes,Yes,Lawn
US,MS,5/23/12 20:15,Partly cloudy,None,75,4,1,Suburb,Yes,1-2 times a month,Yes,No,No
US,NY,5/26/12 21:30,Partly cloudy,None,68,1,1,Rural: open area,Yes,1-2 times a month,No,No,No
US,NY,6/5/12 22:45,Clear,None,43,2,1,Rural: open area,Yes,1-2 times a month,No,No,No
US,NY,6/18/12 22:00,Partly cloudy,None,62,3,1,Rural: open area,Yes,1-2 times a month,No,No,No
US,NY,6/28/12 22:45,Partly cloudy,None,70,3,1,Rural: open area,Yes,1-2 times a month,No,No,No
US,NY,7/10/12 22:00,Clear,None,63,0,0,Rural: open area,Yes,1-2 times a month,No,No,No
US,NY,7/14/12 22:30,Clear,None,68,0,0,Rural: open area,Yes,1-2 times a month,No,No,No
US,NY,7/22/12 22:30,Clear,None,70,0,0,Rural: open area,Yes,1-2 times a month,No,No,No
US,OH,5/23/12 22:15,Clear,None,78,0,0,Rural: forest,Yes,1-2 times a month,No,Yes,General
US,OH,6/4/12 22:15,Clear,None,70,0,0,Rural: forest,Yes,1-2 times a month,No,Yes,General
US,OH,6/10/12 22:00,Clear,None,75,4,1,Rural: forest,Yes,1-2 times a month,No,Yes,General
US,OH,6/16/12 21:45,Clear,None,80,4,2,Rural: forest,Yes,1-2 times a month,No,Yes,General
US,OH,6/16/12 22:00,Clear,None,75,4,2,Rural: forest,Yes,1-2 times a month,No,Yes,General
US,OH,6/23/12 21:15,Cloudy,Light rain,75,3,1,Rural: forest,Yes,1-2 times a month,No,Yes,General
US,OH,6/26/12 21:00,Clear,None,75,3,1,Rural: forest,Yes,1-2 times a month,No,Yes,General
US,OH,7/1/12 22:00,Partly cloudy,None,78,5,1,Rural: forest,Yes,1-2 times a month,No,Yes,General
US,OH,7/10/12 21:00,Clear,None,66,0,0,Rural: forest,Yes,1-2 times a month,No,Yes,General
US,OH,7/12/12 21:15,Clear,None,75,4,1,Rural: forest,Yes,1-2 times a month,No,Yes,General
US,OH,7/24/12 20:30,Clear,None,78,4,1,Rural: forest,Yes,1-2 times a month,No,Yes,General
US,OK,5/28/12 20:30,Partly cloudy,None,90,5,2,Suburban/rural mix,Yes,<3 times a year,No,No,General
US,OK,6/3/12 20:45,Clear,None,90,5,3,Suburban/rural mix,Yes,<3 times a year,No,No,General
US,OK,6/16/12 20:45,Partly cloudy,None,86,4,2,Suburban/rural mix,Yes,<3 times a year,No,No,General
US,OK,4/21/13 20:30,Clear,None,67,0,0,Suburban/rural mix,Yes,<3 times a year,No,No,General
US,OH,5/24/12 21:00,Clear,None,78,0,0,Rural: forest,Yes,Weekly,Yes,Yes,No
US,OH,5/27/12 21:30,Clear,None,73,2,1,Rural: forest,Yes,Weekly,Yes,Yes,No
US,OH,6/3/12 21:15,Clear,None,71,3,1,Rural: forest,Yes,Weekly,Yes,Yes,No
US,OH,6/10/12 22:45,Partly cloudy,None,77,4,1,Rural: forest,Yes,Weekly,Yes,Yes,No
US,OH,5/21/13 21:00,Partly cloudy,None,78,2,1,Rural: forest,Yes,Weekly,Yes,Yes,No
US,NY,5/27/12 22:00,Partly cloudy,None,70,4,2,Rural: open area,NULL,1-2 times a month,No,No,No
US,NY,6/3/12 22:00,Clear,None,60,3,2,Rural: open area,NULL,1-2 times a month,No,No,No
US,NY,6/10/12 22:00,Clear,None,62,5,2,Rural: open area,NULL,1-2 times a month,No,No,No
US,NY,6/17/12 21:45,Clear,None,62,5,3,Rural: open area,NULL,1-2 times a month,No,No,No
US,NY,6/24/12 22:00,Partly cloudy,None,62,5,3,Rural: open area,NULL,1-2 times a month,No,No,No
US,NY,7/1/12 22:00,Clear,None,73,3,2,Rural: open area,NULL,1-2 times a month,No,No,No
US,NY,7/8/12 22:00,Clear,None,75,3,1,Rural: open area,NULL,1-2 times a month,No,No,No
US,NY,7/15/12 22:00,Cloudy,Misty,77,3,2,Rural: open area,NULL,1-2 times a month,No,No,No
US,NY,7/22/12 22:00,Cloudy,None,72,0,0,Rural: open area,NULL,1-2 times a month,No,No,No
US,NY,7/29/12 22:00,Clear,None,64,0,0,Rural: open area,NULL,1-2 times a month,No,No,No
US,NY,7/30/12 22:00,Clear,None,65,2,1,Rural: open area,NULL,1-2 times a month,No,No,No
US,NY,6/2/13 22:00,Partly cloudy,Misty,72,4,2,Rural: open area,NULL,1-2 times a month,No,No,No
US,NY,6/9/13 22:00,Clear,None,66,4,2,Rural: open area,NULL,1-2 times a month,No,No,No
US,NY,6/16/13 22:00,Partly cloudy,None,65,5,2,Rural: open area,NULL,1-2 times a month,No,No,No
US,NY,6/23/13 22:00,Clear,None,75,4,2,Rural: open area,NULL,1-2 times a month,No,No,No
US,NY,6/30/13 22:00,Cloudy,None,78,5,1,Rural: open area,NULL,1-2 times a month,No,No,No
US,NY,7/7/13 22:00,Partly cloudy,Light rain,75,4,1,Rural: open area,NULL,1-2 times a month,No,No,No
US,NY,7/14/13 22:00,Partly cloudy,None,77,4,1,Rural: open area,NULL,1-2 times a month,No,No,No
US,NY,7/21/13 22:00,Clear,None,70,2,1,Rural: open area,NULL,1-2 times a month,No,No,No
US,OH,5/27/12 22:00,Partly cloudy,None,80,0,0,Suburban/rural mix,Yes,Weekly,Yes,Yes,General
US,OH,6/3/12 21:30,Partly cloudy,None,47,0,0,Suburban/rural mix,Yes,Weekly,Yes,Yes,General
US,OH,6/10/12 22:00,Partly cloudy,None,62,3,2,Suburban/rural mix,Yes,Weekly,Yes,Yes,General
US,OH,6/18/12 22:00,Partly cloudy,Misty,81,4,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,General
US,OH,6/24/12 21:45,Partly cloudy,None,79,4,2,Suburban/rural mix,Yes,Weekly,Yes,Yes,General
US,OH,7/1/12 9:45,Cloudy,Light rain,70,5,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,General
US,OH,7/8/12 21:45,Cloudy,Misty,75,4,2,Suburban/rural mix,Yes,Weekly,Yes,Yes,General
US,OH,7/15/12 21:45,Partly cloudy,None,82,4,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,General
US,OH,7/24/12 21:30,Clear,None,72,3,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,General
US,OH,7/31/12 21:45,Clear,None,75,0,0,Suburban/rural mix,Yes,Weekly,Yes,Yes,General
US,OH,8/8/12 21:15,Partly cloudy,None,75,3,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,General
US,OH,8/15/12 21:30,Clear,None,68,3,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,General
US,OH,8/20/12 21:30,Partly cloudy,Misty,62,0,0,Suburban/rural mix,Yes,Weekly,Yes,Yes,General
US,OH,8/29/12 21:30,Clear,None,65,0,0,Suburban/rural mix,Yes,Weekly,Yes,Yes,General
US,OH,9/2/12 21:15,Partly cloudy,None,74,0,0,Suburban/rural mix,Yes,Weekly,Yes,Yes,General
US,OH,9/11/12 21:15,Partly cloudy,None,66,0,0,Suburban/rural mix,Yes,Weekly,Yes,Yes,General
US,OH,5/27/12 21:30,Clear,Misty,78,4,0,Rural: forest,Yes,Weekly,No,No,No
US,OH,5/30/12 21:00,Clear,None,72,4,2,Rural: forest,Yes,Weekly,No,No,No
US,OH,6/8/12 21:00,Partly cloudy,Misty,74,5,1,Rural: forest,Yes,Weekly,No,No,No
US,OH,6/14/12 21:15,Clear,Misty,68,4,1,Rural: forest,Yes,Weekly,No,No,No
US,MA,5/24/12 21:30,Partly cloudy,None,60,3,1,Rural: forest,Yes,1-2 times a month,No,No,General
US,IL,6/5/12 20:45,Clear,None,75,2,1,Suburban/rural mix,Yes,Weekly,No,No,No
US,IL,6/15/12 21:00,Clear,None,85,3,1,Suburban/rural mix,Yes,Weekly,No,No,No
US,IL,7/2/12 22:30,Partly cloudy,None,85,2,1,Suburban/rural mix,Yes,Weekly,No,No,No
US,IL,7/4/12 22:00,Clear,None,95,0,0,Suburban/rural mix,Yes,Weekly,No,No,No
US,IL,7/8/12 21:30,Partly cloudy,None,85,0,0,Suburban/rural mix,Yes,Weekly,No,No,No
US,IL,7/10/12 21:15,Partly cloudy,None,85,2,1,Suburban/rural mix,Yes,Weekly,No,No,No
US,IL,7/18/12 22:15,Partly cloudy,None,90,0,0,Suburban/rural mix,Yes,Weekly,No,No,No
US,NC,5/21/12 19:30,Partly cloudy,None,70,4,2,Rural: open area,Yes,1-2 times a month,No,No,No
US,OH,5/25/12 21:30,Partly cloudy,None,83,1,1,Rural: open area,Yes,Weekly,No,Yes,No
US,OH,6/16/12 21:30,Partly cloudy,None,80,3,1,Rural: open area,Yes,Weekly,No,Yes,No
US,OH,6/23/12 21:30,Cloudy,None,80,3,1,Rural: open area,Yes,Weekly,No,Yes,No
US,OH,5/25/12 22:15,Clear,None,79,3,1,Rural: open area,Yes,Weekly,No,No,No
US,OH,6/10/12 0:00,Clear,None,76,2,1,Rural: open area,Yes,Weekly,No,No,No
US,OH,5/25/12 22:00,Partly cloudy,None,74,5,2,Rural: open area,Yes,Weekly,No,No,No
US,VA,6/8/12 20:45,Partly cloudy,None,59,5,>3,Rural: forest,Yes,1-2 times a month,No,No,No
US,VA,6/23/12 20:45,Cloudy,None,82,4,>3,Rural: forest,Yes,1-2 times a month,No,No,No
US,OH,6/10/12 21:30,Partly cloudy,None,72,4,1,Agricultural,Yes,Weekly,Yes,Yes,Lawn
US,OH,6/26/12 22:00,Clear,None,65,4,1,Agricultural,Yes,Weekly,Yes,Yes,Lawn
US,OH,7/5/12 21:30,Partly cloudy,None,78,4,1,Agricultural,Yes,Weekly,Yes,Yes,Lawn
US,OH,7/23/12 21:15,Clear,None,83,4,1,Agricultural,Yes,Weekly,Yes,Yes,Lawn
US,OH,8/6/12 21:15,Partly cloudy,None,73,3,1,Agricultural,Yes,Weekly,Yes,Yes,Lawn
US,OH,8/22/12 20:45,Clear,None,71,3,1,Agricultural,Yes,Weekly,Yes,Yes,Lawn
US,TN,5/26/12 20:00,Clear,None,83,5,1,City,Yes,Weekly,No,No,No
US,OH,5/24/12 22:30,Clear,None,73,3,1,Rural: forest,NULL,<3 times a year,No,No,No
US,OH,6/8/12 21:15,Clear,None,67,5,1,Rural: forest,NULL,<3 times a year,No,No,No
US,OH,5/26/12 21:00,Partly cloudy,None,84,3,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,OH,6/9/12 21:30,Clear,None,77,4,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,OH,6/28/12 21:30,Partly cloudy,None,92,3,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,OH,5/25/12 19:00,Clear,None,82,3,3,City,Yes,Weekly,No,No,No
US,NC,5/28/12 20:45,Partly cloudy,None,79,4,1,Rural: forest,Yes,Weekly,No,No,No
US,NC,6/4/12 20:30,Partly cloudy,None,80,5,1,Rural: forest,Yes,Weekly,No,No,No
US,NY,5/31/12 22:00,Clear,None,54,3,1,Rural: open area,Yes,1-2 times a month,No,No,No
US,NY,6/8/12 22:00,Partly cloudy,None,66,4,1,Rural: open area,Yes,1-2 times a month,No,No,No
US,OH,6/15/12 22:00,Clear,None,85,4,1,Rural: open area,Yes,Weekly,No,No,No
US,OH,6/23/12 22:00,Partly cloudy,None,77,3,1,Rural: open area,Yes,Weekly,No,No,No
US,OH,7/3/12 22:45,Clear,None,84,0,0,Rural: open area,Yes,Weekly,No,No,No
US,OH,7/10/12 22:00,Clear,None,77,0,0,Rural: open area,Yes,Weekly,No,No,No
US,MD,5/25/12 23:00,Partly cloudy,None,70,2,1,Suburb,Yes,1-2 times a month,No,No,No
US,OH,5/28/12 21:30,Partly cloudy,None,93,4,1,Rural: open area,Yes,Weekly,Yes,Yes,Lawn
US,MD,5/27/12 20:45,Partly cloudy,None,76,1,1,Suburb,Yes,1-2 times a month,No,No,No
US,MD,5/28/12 20:30,Clear,None,83,2,3,Suburb,Yes,1-2 times a month,No,No,No
US,MD,6/2/12 21:15,Clear,None,65,1,1,Suburb,Yes,1-2 times a month,No,No,No
US,MD,6/5/12 21:30,Partly cloudy,None,65,3,1,Suburb,Yes,1-2 times a month,No,No,No
US,MD,6/10/12 22:00,Partly cloudy,None,65,3,1,Suburb,Yes,1-2 times a month,No,No,No
US,MD,6/11/12 21:15,Cloudy,None,68,3,1,Suburb,Yes,1-2 times a month,No,No,No
US,MD,6/19/12 21:30,Partly cloudy,None,77,3,1,Suburb,Yes,1-2 times a month,No,No,No
US,MD,6/30/12 21:30,Clear,None,81,3,1,Suburb,Yes,1-2 times a month,No,No,No
US,MD,7/13/12 21:00,Partly cloudy,None,79,1,1,Suburb,Yes,1-2 times a month,No,No,No
US,MD,8/1/12 20:45,Clear,None,78,0,0,Suburb,Yes,1-2 times a month,No,No,No
US,NC,5/28/12 20:45,Clear,None,78,2,1,Suburban/rural mix,Yes,Weekly,No,No,No
US,NC,6/4/12 21:00,Partly cloudy,None,73,4,1,Suburban/rural mix,Yes,Weekly,No,No,No
US,NC,6/13/12 20:45,Clear,None,73,4,2,Suburban/rural mix,Yes,Weekly,No,No,No
US,NC,6/25/12 21:00,Clear,None,82,4,3,Suburban/rural mix,Yes,Weekly,No,No,No
US,OH,5/26/12 22:30,Clear,None,85,5,2,Rural: open area,Yes,1-2 times a month,No,No,No
US,TN,5/27/12 20:15,Partly cloudy,None,85,4,1,City,Yes,1-2 times a month,No,Yes,No
US,VA,5/28/12 4:30,Clear,None,62,5,2,Suburb,Yes,Weekly,No,No,No
US,NY,5/28/12 21:30,Clear,None,76,4,1,Rural: forest,Yes,1-2 times a month,No,No,No
US,NY,6/10/12 22:00,Clear,None,72,4,1,Rural: forest,Yes,1-2 times a month,No,No,No
US,NY,6/18/12 21:45,Partly cloudy,Misty,62,4,1,Rural: forest,Yes,1-2 times a month,No,No,No
US,NY,6/24/12 22:15,Partly cloudy,None,63,3,1,Rural: forest,Yes,1-2 times a month,No,No,No
US,OH,6/5/12 22:00,Partly cloudy,Light rain,65,4,1,Suburban/rural mix,Yes,Weekly,No,No,Trees
US,OH,6/17/12 21:00,Partly cloudy,None,69,4,1,Suburban/rural mix,Yes,Weekly,No,No,Trees
US,OH,6/21/12 21:00,Partly cloudy,None,77,5,1,Suburban/rural mix,Yes,Weekly,No,No,Trees
US,OH,6/22/12 21:15,Clear,None,77,4,1,Suburban/rural mix,Yes,Weekly,No,No,Trees
US,OH,7/16/12 21:15,Clear,None,78,0,0,Suburban/rural mix,Yes,Weekly,No,No,Trees
US,OH,7/17/12 21:30,Partly cloudy,Light rain,72,4,1,Suburban/rural mix,Yes,Weekly,No,No,Trees
US,OH,8/1/12 21:15,Clear,None,82,0,0,Suburban/rural mix,Yes,Weekly,No,No,Trees
US,OH,8/3/12 20:45,Clear,None,73,4,1,Suburban/rural mix,Yes,Weekly,No,No,Trees
US,OH,8/3/12 22:00,Clear,None,75,3,1,Suburban/rural mix,Yes,Weekly,No,No,Trees
US,OH,8/9/12 21:00,Partly cloudy,None,74,0,0,Suburban/rural mix,Yes,Weekly,No,No,Trees
US,OH,8/26/12 22:30,Clear,None,74,0,0,Suburban/rural mix,Yes,Weekly,No,No,Trees
US,OH,5/29/12 21:30,Partly cloudy,None,68,4,1,Rural: open area,Yes,Weekly,No,Yes,Trees
US,OH,6/16/12 21:15,Partly cloudy,None,74,1,1,Rural: open area,Yes,Weekly,No,Yes,Trees
US,OH,6/16/12 21:30,Partly cloudy,None,73,4,1,Rural: open area,Yes,Weekly,No,Yes,Trees
US,OH,5/27/12 21:00,Clear,None,86,4,1,Rural: open area,Yes,Weekly,No,Yes,No
US,NY,5/28/12 20:30,Partly cloudy,None,78,0,0,City,Yes,Weekly,No,No,No
US,NY,6/9/12 20:30,Partly cloudy,None,73,3,1,City,Yes,Weekly,No,No,No
US,NY,6/23/12 20:45,Clear,None,81,4,1,City,Yes,Weekly,No,No,No
US,NY,5/28/12 20:30,Partly cloudy,None,78,2,1,City,Yes,1-2 times a month,No,No,No
US,NC,5/28/12 23:15,Partly cloudy,None,68,2,1,Rural: open area,Yes,1-2 times a month,No,No,No
US,NC,5/29/12 22:15,Cloudy,Light rain,65,5,1,Rural: open area,Yes,1-2 times a month,No,No,No
US,NC,7/2/13 23:00,Cloudy,Misty,78,4,2,Rural: open area,Yes,1-2 times a month,No,No,No
US,OH,5/29/12 4:45,Partly cloudy,None,70,2,1,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,OH,6/3/12 21:30,Partly cloudy,None,72,4,1,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,OH,6/12/12 22:00,Partly cloudy,None,74,5,1,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,OH,6/17/12 21:15,Partly cloudy,None,74,5,1,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,OH,6/19/12 21:30,Partly cloudy,None,78,5,1,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,OH,6/23/12 21:15,Clear,None,84,5,1,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,OH,6/29/12 21:30,Cloudy,None,86,0,0,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,OH,7/2/12 20:30,Partly cloudy,None,94,3,1,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,OH,7/4/12 21:15,Clear,None,86,4,1,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,OH,7/7/12 21:00,Partly cloudy,None,96,4,1,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,OH,7/13/12 22:00,Partly cloudy,None,74,4,1,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,OH,7/19/12 22:00,Partly cloudy,None,72,4,1,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,OH,7/29/12 20:45,Partly cloudy,None,84,3,1,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,OH,7/31/12 21:30,Partly cloudy,None,78,3,1,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,OH,8/9/12 22:00,Partly cloudy,None,76,0,0,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,OH,8/21/12 21:30,Clear,None,68,2,1,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,OH,8/29/12 21:30,Clear,None,76,2,1,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,OH,9/1/12 22:00,Partly cloudy,None,76,2,1,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,OH,9/8/12 21:45,Partly cloudy,None,68,2,1,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,OH,9/16/12 19:30,Clear,None,71,0,0,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,OH,5/28/13 21:30,Partly cloudy,None,77,2,1,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,OH,6/4/13 21:00,Cloudy,Misty,77,3,1,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,OH,6/6/13 21:15,Partly cloudy,None,69,4,1,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,OH,6/12/13 21:30,Partly cloudy,None,78,5,1,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,OH,6/18/13 21:15,Partly cloudy,None,78,5,1,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,OH,6/22/13 21:30,Clear,None,81,4,1,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,OH,6/24/13 21:15,Partly cloudy,None,78,5,1,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,OH,6/26/13 21:30,Partly cloudy,Misty,78,5,1,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,OH,6/30/13 4:30,Partly cloudy,None,74,2,1,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,OH,7/1/13 21:30,Cloudy,Light rain,80,5,1,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,OH,7/7/13 21:30,Partly cloudy,None,79,4,1,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,OH,7/11/13 21:30,Partly cloudy,None,66,5,1,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,OH,7/11/13 21:30,Cloudy,Light rain,81,5,1,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,OH,7/16/13 21:30,Partly cloudy,None,82,4,1,Suburban/rural mix,Yes,Weekly,No,Yes,No
